,Supply_ID,val,date
20860,SUPPLY053,0.0,2023-12-28
20861,SUPPLY053,0.0,2023-12-28
20862,SUPPLY053,0.0,2023-12-28
20863,SUPPLY053,0.0,2023-12-28
20864,SUPPLY053,0.0,2023-12-28
20865,SUPPLY053,0.0,2023-12-28
20866,SUPPLY053,0.0,2023-12-28
20867,SUPPLY053,0.0,2023-12-28
20868,SUPPLY053,0.0,2023-12-28
20869,SUPPLY053,0.0,2023-12-28
20870,SUPPLY053,0.0,2023-12-28
20871,SUPPLY053,0.0,2023-12-28
20872,SUPPLY053,0.0,2023-12-28
20873,SUPPLY053,0.001,2023-12-28
20874,SUPPLY053,0.0,2023-12-28
20875,SUPPLY053,0.0,2023-12-28
20876,SUPPLY053,0.0,2023-12-28
20877,SUPPLY053,0.002,2023-12-28
20878,SUPPLY053,0.001,2023-12-28
20879,SUPPLY053,0.009,2023-12-28
20880,SUPPLY053,0.02,2023-12-28
20881,SUPPLY053,0.024,2023-12-28
20882,SUPPLY053,0.031,2023-12-28
20883,SUPPLY053,0.03,2023-12-28
20884,SUPPLY053,0.029,2023-12-28
20885,SUPPLY053,0.028,2023-12-28
20886,SUPPLY053,0.029,2023-12-28
20887,SUPPLY053,0.03,2023-12-28
20888,SUPPLY053,0.028,2023-12-28
20889,SUPPLY053,0.028,2023-12-28
20890,SUPPLY053,0.027,2023-12-28
20891,SUPPLY053,0.031,2023-12-28
20892,SUPPLY053,0.028,2023-12-28
20893,SUPPLY053,0.028,2023-12-28
20894,SUPPLY053,0.028,2023-12-28
20895,SUPPLY053,0.031,2023-12-28
20896,SUPPLY053,0.028,2023-12-28
20897,SUPPLY053,0.028,2023-12-28
20898,SUPPLY053,0.028,2023-12-28
20899,SUPPLY053,0.031,2023-12-28
20900,SUPPLY053,0.028,2023-12-28
20901,SUPPLY053,0.028,2023-12-28
20902,SUPPLY053,0.028,2023-12-28
20903,SUPPLY053,0.028,2023-12-28
20904,SUPPLY053,0.031,2023-12-28
20905,SUPPLY053,0.028,2023-12-28
20906,SUPPLY053,0.028,2023-12-28
20907,SUPPLY053,0.028,2023-12-28
20908,SUPPLY053,0.03,2023-12-28
20909,SUPPLY053,0.028,2023-12-28
20910,SUPPLY053,0.028,2023-12-28
20911,SUPPLY053,0.03,2023-12-28
20912,SUPPLY053,0.164,2023-12-29
20913,SUPPLY053,1.253,2023-12-29
20914,SUPPLY053,0.845,2023-12-29
20915,SUPPLY053,0.472,2023-12-29
20916,SUPPLY053,0.423,2023-12-29
20917,SUPPLY053,0.441,2023-12-29
20918,SUPPLY053,0.497,2023-12-29
20919,SUPPLY053,0.154,2023-12-29
20920,SUPPLY053,0.028,2023-12-29
20921,SUPPLY053,0.028,2023-12-29
20922,SUPPLY053,0.03,2023-12-29
20923,SUPPLY053,0.028,2023-12-29
20924,SUPPLY053,0.028,2023-12-29
20925,SUPPLY053,0.028,2023-12-29
20926,SUPPLY053,0.055,2023-12-29
20927,SUPPLY053,1.022,2023-12-29
20928,SUPPLY053,0.621,2023-12-29
20929,SUPPLY053,0.239,2023-12-29
20930,SUPPLY053,0.028,2023-12-29
20931,SUPPLY053,0.028,2023-12-29
20932,SUPPLY053,0.028,2023-12-29
20933,SUPPLY053,0.031,2023-12-29
20934,SUPPLY053,0.028,2023-12-29
20935,SUPPLY053,0.028,2023-12-29
20936,SUPPLY053,0.03,2023-12-29
20937,SUPPLY053,0.028,2023-12-29
20938,SUPPLY053,0.028,2023-12-29
20939,SUPPLY053,0.028,2023-12-29
20940,SUPPLY053,0.029,2023-12-29
20941,SUPPLY053,0.026,2023-12-29
20942,SUPPLY053,0.014,2023-12-29
20943,SUPPLY053,0.002,2023-12-29
20944,SUPPLY053,0.002,2023-12-29
20945,SUPPLY053,0.001,2023-12-29
20946,SUPPLY053,0.0,2023-12-29
20947,SUPPLY053,0.001,2023-12-29
20948,SUPPLY053,0.0,2023-12-29
20949,SUPPLY053,0.0,2023-12-29
20950,SUPPLY053,0.0,2023-12-29
20951,SUPPLY053,0.0,2023-12-29
20952,SUPPLY053,0.0,2023-12-29
20953,SUPPLY053,0.0,2023-12-29
20954,SUPPLY053,0.0,2023-12-29
20955,SUPPLY053,0.0,2023-12-29
20956,SUPPLY053,0.0,2023-12-29
20957,SUPPLY053,0.0,2023-12-29
20958,SUPPLY053,0.0,2023-12-29
20959,SUPPLY053,0.0,2023-12-29
20960,SUPPLY053,0.0,2023-12-29
20961,SUPPLY053,0.0,2023-12-29
20962,SUPPLY053,0.0,2023-12-29
20963,SUPPLY053,0.001,2023-12-29
20964,SUPPLY053,0.001,2023-12-29
20965,SUPPLY053,0.0,2023-12-29
20966,SUPPLY053,0.0,2023-12-29
20967,SUPPLY053,0.0,2023-12-29
20968,SUPPLY053,0.0,2023-12-29
20969,SUPPLY053,0.0,2023-12-29
20970,SUPPLY053,0.123,2023-12-29
20971,SUPPLY053,0.957,2023-12-29
20972,SUPPLY053,0.538,2023-12-29
20973,SUPPLY053,0.367,2023-12-29
20974,SUPPLY053,0.362,2023-12-29
20975,SUPPLY053,0.377,2023-12-29
20976,SUPPLY053,0.392,2023-12-29
20977,SUPPLY053,0.092,2023-12-29
20978,SUPPLY053,0.03,2023-12-29
20979,SUPPLY053,0.031,2023-12-29
20980,SUPPLY053,0.028,2023-12-29
20981,SUPPLY053,0.028,2023-12-29
20982,SUPPLY053,0.031,2023-12-29
20983,SUPPLY053,0.028,2023-12-29
20984,SUPPLY053,0.028,2023-12-29
20985,SUPPLY053,0.028,2023-12-29
20986,SUPPLY053,0.031,2023-12-29
20987,SUPPLY053,0.028,2023-12-29
20988,SUPPLY053,0.028,2023-12-29
20989,SUPPLY053,0.031,2023-12-29
20990,SUPPLY053,0.028,2023-12-29
20991,SUPPLY053,0.028,2023-12-29
20992,SUPPLY053,0.028,2023-12-29
20993,SUPPLY053,0.03,2023-12-29
20994,SUPPLY053,0.028,2023-12-29
20995,SUPPLY053,0.028,2023-12-29
20996,SUPPLY053,0.029,2023-12-29
20997,SUPPLY053,0.03,2023-12-29
20998,SUPPLY053,0.028,2023-12-29
20999,SUPPLY053,0.028,2023-12-29
21000,SUPPLY053,0.028,2023-12-29
21001,SUPPLY053,0.031,2023-12-29
21002,SUPPLY053,0.028,2023-12-29
21003,SUPPLY053,0.028,2023-12-29
21004,SUPPLY053,0.028,2023-12-29
21005,SUPPLY053,0.03,2023-12-29
21006,SUPPLY053,0.028,2023-12-29
21007,SUPPLY053,0.028,2023-12-29
21008,SUPPLY053,0.031,2023-12-30
21009,SUPPLY053,0.028,2023-12-30
21010,SUPPLY053,0.028,2023-12-30
21011,SUPPLY053,0.03,2023-12-30
21012,SUPPLY053,0.028,2023-12-30
21013,SUPPLY053,0.028,2023-12-30
21014,SUPPLY053,0.031,2023-12-30
21015,SUPPLY053,0.028,2023-12-30
21016,SUPPLY053,0.028,2023-12-30
21017,SUPPLY053,0.031,2023-12-30
21018,SUPPLY053,0.028,2023-12-30
21019,SUPPLY053,0.028,2023-12-30
21020,SUPPLY053,0.03,2023-12-30
21021,SUPPLY053,0.028,2023-12-30
21022,SUPPLY053,0.029,2023-12-30
21023,SUPPLY053,0.028,2023-12-30
21024,SUPPLY053,0.03,2023-12-30
21025,SUPPLY053,0.028,2023-12-30
21026,SUPPLY053,0.028,2023-12-30
21027,SUPPLY053,0.031,2023-12-30
21028,SUPPLY053,0.028,2023-12-30
21029,SUPPLY053,0.028,2023-12-30
21030,SUPPLY053,0.031,2023-12-30
21031,SUPPLY053,0.028,2023-12-30
21032,SUPPLY053,0.028,2023-12-30
21033,SUPPLY053,0.031,2023-12-30
21034,SUPPLY053,0.028,2023-12-30
21035,SUPPLY053,0.028,2023-12-30
21036,SUPPLY053,0.03,2023-12-30
21037,SUPPLY053,0.033,2023-12-30
21038,SUPPLY053,0.023,2023-12-30
21039,SUPPLY053,0.009,2023-12-30
21040,SUPPLY053,0.001,2023-12-30
21041,SUPPLY053,0.002,2023-12-30
21042,SUPPLY053,0.001,2023-12-30
21043,SUPPLY053,0.002,2023-12-30
21044,SUPPLY053,0.0,2023-12-30
21045,SUPPLY053,0.8,2023-12-30
21046,SUPPLY053,0.825,2023-12-30
21047,SUPPLY053,0.321,2023-12-30
21048,SUPPLY053,0.322,2023-12-30
21049,SUPPLY053,0.223,2023-12-30
21050,SUPPLY053,0.255,2023-12-30
21051,SUPPLY053,0.177,2023-12-30
21052,SUPPLY053,0.0,2023-12-30
21053,SUPPLY053,0.0,2023-12-30
21054,SUPPLY053,0.0,2023-12-30
21055,SUPPLY053,0.0,2023-12-30
21056,SUPPLY053,0.0,2023-12-30
21057,SUPPLY053,0.0,2023-12-30
21058,SUPPLY053,0.0,2023-12-30
21059,SUPPLY053,0.0,2023-12-30
21060,SUPPLY053,0.0,2023-12-30
21061,SUPPLY053,0.0,2023-12-30
21062,SUPPLY053,0.0,2023-12-30
21063,SUPPLY053,0.0,2023-12-30
21064,SUPPLY053,0.0,2023-12-30
21065,SUPPLY053,0.0,2023-12-30
21066,SUPPLY053,0.0,2023-12-30
21067,SUPPLY053,0.0,2023-12-30
21068,SUPPLY053,0.0,2023-12-30
21069,SUPPLY053,0.002,2023-12-30
21070,SUPPLY053,0.002,2023-12-30
21071,SUPPLY053,0.001,2023-12-30
21072,SUPPLY053,0.01,2023-12-30
21073,SUPPLY053,0.023,2023-12-30
21074,SUPPLY053,0.03,2023-12-30
21075,SUPPLY053,0.034,2023-12-30
21076,SUPPLY053,0.029,2023-12-30
21077,SUPPLY053,0.028,2023-12-30
21078,SUPPLY053,0.028,2023-12-30
21079,SUPPLY053,0.028,2023-12-30
21080,SUPPLY053,0.031,2023-12-30
21081,SUPPLY053,0.028,2023-12-30
21082,SUPPLY053,0.028,2023-12-30
21083,SUPPLY053,0.028,2023-12-30
21084,SUPPLY053,0.03,2023-12-30
21085,SUPPLY053,0.028,2023-12-30
21086,SUPPLY053,0.029,2023-12-30
21087,SUPPLY053,0.028,2023-12-30
21088,SUPPLY053,0.03,2023-12-30
21089,SUPPLY053,0.028,2023-12-30
21090,SUPPLY053,0.028,2023-12-30
21091,SUPPLY053,0.028,2023-12-30
21092,SUPPLY053,0.031,2023-12-30
21093,SUPPLY053,0.028,2023-12-30
21094,SUPPLY053,0.028,2023-12-30
21095,SUPPLY053,0.028,2023-12-30
21096,SUPPLY053,0.031,2023-12-30
21097,SUPPLY053,0.028,2023-12-30
21098,SUPPLY053,0.028,2023-12-30
21099,SUPPLY053,0.028,2023-12-30
21100,SUPPLY053,0.029,2023-12-30
21101,SUPPLY053,0.03,2023-12-30
21102,SUPPLY053,0.028,2023-12-30
21103,SUPPLY053,0.028,2023-12-30
21104,SUPPLY053,0.028,2023-12-31
21105,SUPPLY053,0.03,2023-12-31
21106,SUPPLY053,0.028,2023-12-31
21107,SUPPLY053,0.028,2023-12-31
21108,SUPPLY053,0.028,2023-12-31
21109,SUPPLY053,0.031,2023-12-31
21110,SUPPLY053,0.028,2023-12-31
21111,SUPPLY053,0.028,2023-12-31
21112,SUPPLY053,0.028,2023-12-31
21113,SUPPLY053,0.03,2023-12-31
21114,SUPPLY053,0.028,2023-12-31
21115,SUPPLY053,0.028,2023-12-31
21116,SUPPLY053,0.031,2023-12-31
21117,SUPPLY053,0.028,2023-12-31
21118,SUPPLY053,0.028,2023-12-31
21119,SUPPLY053,0.028,2023-12-31
21120,SUPPLY053,0.031,2023-12-31
21121,SUPPLY053,0.028,2023-12-31
21122,SUPPLY053,0.028,2023-12-31
21123,SUPPLY053,0.03,2023-12-31
21124,SUPPLY053,0.028,2023-12-31
21125,SUPPLY053,0.028,2023-12-31
21126,SUPPLY053,0.029,2023-12-31
21127,SUPPLY053,0.03,2023-12-31
21128,SUPPLY053,0.028,2023-12-31
21129,SUPPLY053,0.028,2023-12-31
21130,SUPPLY053,0.03,2023-12-31
21131,SUPPLY053,0.029,2023-12-31
21132,SUPPLY053,0.031,2023-12-31
21133,SUPPLY053,0.028,2023-12-31
21134,SUPPLY053,0.017,2023-12-31
21135,SUPPLY053,0.007,2023-12-31
21136,SUPPLY053,0.571,2023-12-31
21137,SUPPLY053,1.016,2023-12-31
21138,SUPPLY053,0.591,2023-12-31
21139,SUPPLY053,0.498,2023-12-31
21140,SUPPLY053,0.405,2023-12-31
21141,SUPPLY053,0.276,2023-12-31
21142,SUPPLY053,0.194,2023-12-31
21143,SUPPLY053,0.0,2023-12-31
21144,SUPPLY053,0.0,2023-12-31
21145,SUPPLY053,0.0,2023-12-31
21146,SUPPLY053,0.0,2023-12-31
21147,SUPPLY053,0.0,2023-12-31
21148,SUPPLY053,0.0,2023-12-31
21149,SUPPLY053,0.001,2023-12-31
21150,SUPPLY053,0.0,2023-12-31
21151,SUPPLY053,0.0,2023-12-31
21152,SUPPLY053,0.001,2023-12-31
21153,SUPPLY053,0.001,2023-12-31
21154,SUPPLY053,0.001,2023-12-31
21155,SUPPLY053,0.0,2023-12-31
21156,SUPPLY053,0.0,2023-12-31
21157,SUPPLY053,0.0,2023-12-31
21158,SUPPLY053,0.0,2023-12-31
21159,SUPPLY053,0.0,2023-12-31
21160,SUPPLY053,0.0,2023-12-31
21161,SUPPLY053,0.0,2023-12-31
21162,SUPPLY053,0.001,2023-12-31
21163,SUPPLY053,0.0,2023-12-31
21164,SUPPLY053,0.0,2023-12-31
21165,SUPPLY053,0.0,2023-12-31
21166,SUPPLY053,0.001,2023-12-31
21167,SUPPLY053,0.004,2023-12-31
21168,SUPPLY053,0.02,2023-12-31
21169,SUPPLY053,0.029,2023-12-31
21170,SUPPLY053,0.031,2023-12-31
21171,SUPPLY053,0.034,2023-12-31
21172,SUPPLY053,0.029,2023-12-31
21173,SUPPLY053,0.028,2023-12-31
21174,SUPPLY053,0.028,2023-12-31
21175,SUPPLY053,0.028,2023-12-31
21176,SUPPLY053,0.031,2023-12-31
21177,SUPPLY053,0.028,2023-12-31
21178,SUPPLY053,0.028,2023-12-31
21179,SUPPLY053,0.028,2023-12-31
21180,SUPPLY053,0.03,2023-12-31
21181,SUPPLY053,0.029,2023-12-31
21182,SUPPLY053,0.028,2023-12-31
21183,SUPPLY053,0.028,2023-12-31
21184,SUPPLY053,0.028,2023-12-31
21185,SUPPLY053,0.03,2023-12-31
21186,SUPPLY053,0.028,2023-12-31
21187,SUPPLY053,0.028,2023-12-31
21188,SUPPLY053,0.028,2023-12-31
21189,SUPPLY053,0.029,2023-12-31
21190,SUPPLY053,0.03,2023-12-31
21191,SUPPLY053,0.028,2023-12-31
21192,SUPPLY053,0.028,2023-12-31
21193,SUPPLY053,0.03,2023-12-31
21194,SUPPLY053,0.028,2023-12-31
21195,SUPPLY053,0.028,2023-12-31
21196,SUPPLY053,0.028,2023-12-31
21197,SUPPLY053,0.028,2023-12-31
21198,SUPPLY053,0.03,2023-12-31
21199,SUPPLY053,0.028,2023-12-31
21200,SUPPLY054,0.004,2023-12-27
21201,SUPPLY054,0.001,2023-12-27
21202,SUPPLY054,0.005,2023-12-27
21203,SUPPLY054,0.008,2023-12-27
21204,SUPPLY054,0.015,2023-12-27
21205,SUPPLY054,0.002,2023-12-27
21206,SUPPLY054,0.089,2023-12-27
21207,SUPPLY054,0.584,2023-12-27
21208,SUPPLY054,0.455,2023-12-27
21209,SUPPLY054,0.122,2023-12-27
21210,SUPPLY054,0.499,2023-12-27
21211,SUPPLY054,0.272,2023-12-27
21212,SUPPLY054,0.117,2023-12-27
21213,SUPPLY054,0.103,2023-12-27
21214,SUPPLY054,0.128,2023-12-27
21215,SUPPLY054,0.137,2023-12-27
21216,SUPPLY054,0.475,2023-12-28
21217,SUPPLY054,0.45,2023-12-28
21218,SUPPLY054,0.391,2023-12-28
21219,SUPPLY054,0.168,2023-12-28
21220,SUPPLY054,0.117,2023-12-28
21221,SUPPLY054,0.097,2023-12-28
21222,SUPPLY054,0.112,2023-12-28
21223,SUPPLY054,0.103,2023-12-28
21224,SUPPLY054,0.083,2023-12-28
21225,SUPPLY054,0.069,2023-12-28
21226,SUPPLY054,0.086,2023-12-28
21227,SUPPLY054,0.1,2023-12-28
21228,SUPPLY054,0.113,2023-12-28
21229,SUPPLY054,0.104,2023-12-28
21230,SUPPLY054,0.102,2023-12-28
21231,SUPPLY054,0.113,2023-12-28
21232,SUPPLY054,0.097,2023-12-28
21233,SUPPLY054,0.098,2023-12-28
21234,SUPPLY054,0.097,2023-12-28
21235,SUPPLY054,0.095,2023-12-28
21236,SUPPLY054,0.088,2023-12-28
21237,SUPPLY054,0.079,2023-12-28
21238,SUPPLY054,0.1,2023-12-28
21239,SUPPLY054,0.078,2023-12-28
21240,SUPPLY054,0.068,2023-12-28
21241,SUPPLY054,0.072,2023-12-28
21242,SUPPLY054,0.106,2023-12-28
21243,SUPPLY054,0.357,2023-12-28
21244,SUPPLY054,0.599,2023-12-28
21245,SUPPLY054,0.659,2023-12-28
21246,SUPPLY054,0.285,2023-12-28
21247,SUPPLY054,0.429,2023-12-28
21248,SUPPLY054,0.055,2023-12-28
21249,SUPPLY054,0.002,2023-12-28
21250,SUPPLY054,0.001,2023-12-28
21251,SUPPLY054,0.03,2023-12-28
21252,SUPPLY054,0.003,2023-12-28
21253,SUPPLY054,0.001,2023-12-28
21254,SUPPLY054,0.002,2023-12-28
21255,SUPPLY054,0.0,2023-12-28
21256,SUPPLY054,0.002,2023-12-28
21257,SUPPLY054,0.0,2023-12-28
21258,SUPPLY054,0.001,2023-12-28
21259,SUPPLY054,0.001,2023-12-28
21260,SUPPLY054,0.0,2023-12-28
21261,SUPPLY054,0.001,2023-12-28
21262,SUPPLY054,0.001,2023-12-28
21263,SUPPLY054,0.001,2023-12-28
21264,SUPPLY054,0.002,2023-12-28
21265,SUPPLY054,0.0,2023-12-28
21266,SUPPLY054,0.002,2023-12-28
21267,SUPPLY054,0.001,2023-12-28
21268,SUPPLY054,0.003,2023-12-28
21269,SUPPLY054,0.014,2023-12-28
21270,SUPPLY054,0.009,2023-12-28
21271,SUPPLY054,0.005,2023-12-28
21272,SUPPLY054,0.0,2023-12-28
21273,SUPPLY054,0.007,2023-12-28
21274,SUPPLY054,0.016,2023-12-28
21275,SUPPLY054,0.006,2023-12-28
21276,SUPPLY054,0.004,2023-12-28
21277,SUPPLY054,0.006,2023-12-28
21278,SUPPLY054,0.005,2023-12-28
21279,SUPPLY054,0.015,2023-12-28
21280,SUPPLY054,0.002,2023-12-28
21281,SUPPLY054,0.005,2023-12-28
21282,SUPPLY054,0.003,2023-12-28
21283,SUPPLY054,0.002,2023-12-28
21284,SUPPLY054,0.001,2023-12-28
21285,SUPPLY054,0.004,2023-12-28
21286,SUPPLY054,0.001,2023-12-28
21287,SUPPLY054,0.001,2023-12-28
21288,SUPPLY054,0.003,2023-12-28
21289,SUPPLY054,0.001,2023-12-28
21290,SUPPLY054,0.001,2023-12-28
21291,SUPPLY054,0.001,2023-12-28
21292,SUPPLY054,0.005,2023-12-28
21293,SUPPLY054,0.002,2023-12-28
21294,SUPPLY054,0.001,2023-12-28
21295,SUPPLY054,0.004,2023-12-28
21296,SUPPLY054,0.002,2023-12-28
21297,SUPPLY054,0.001,2023-12-28
21298,SUPPLY054,0.002,2023-12-28
21299,SUPPLY054,0.002,2023-12-28
21300,SUPPLY054,0.001,2023-12-28
21301,SUPPLY054,0.003,2023-12-28
21302,SUPPLY054,0.002,2023-12-28
21303,SUPPLY054,0.002,2023-12-28
21304,SUPPLY054,0.002,2023-12-28
21305,SUPPLY054,0.001,2023-12-28
21306,SUPPLY054,0.002,2023-12-28
21307,SUPPLY054,0.001,2023-12-28
21308,SUPPLY054,0.003,2023-12-28
21309,SUPPLY054,0.001,2023-12-28
21310,SUPPLY054,0.001,2023-12-28
21311,SUPPLY054,0.002,2023-12-28
21312,SUPPLY054,0.002,2023-12-29
21313,SUPPLY054,0.002,2023-12-29
21314,SUPPLY054,0.001,2023-12-29
21315,SUPPLY054,0.002,2023-12-29
21316,SUPPLY054,0.003,2023-12-29
21317,SUPPLY054,0.002,2023-12-29
21318,SUPPLY054,0.002,2023-12-29
21319,SUPPLY054,0.001,2023-12-29
21320,SUPPLY054,0.002,2023-12-29
21321,SUPPLY054,0.002,2023-12-29
21322,SUPPLY054,0.002,2023-12-29
21323,SUPPLY054,0.002,2023-12-29
21324,SUPPLY054,0.003,2023-12-29
21325,SUPPLY054,0.002,2023-12-29
21326,SUPPLY054,0.002,2023-12-29
21327,SUPPLY054,0.001,2023-12-29
21328,SUPPLY054,0.002,2023-12-29
21329,SUPPLY054,0.002,2023-12-29
21330,SUPPLY054,0.001,2023-12-29
21331,SUPPLY054,0.001,2023-12-29
21332,SUPPLY054,0.01,2023-12-29
21333,SUPPLY054,0.003,2023-12-29
21334,SUPPLY054,0.002,2023-12-29
21335,SUPPLY054,0.002,2023-12-29
21336,SUPPLY054,0.003,2023-12-29
21337,SUPPLY054,0.003,2023-12-29
21338,SUPPLY054,0.002,2023-12-29
21339,SUPPLY054,0.001,2023-12-29
21340,SUPPLY054,0.002,2023-12-29
21341,SUPPLY054,0.002,2023-12-29
21342,SUPPLY054,0.002,2023-12-29
21343,SUPPLY054,0.003,2023-12-29
21344,SUPPLY054,0.01,2023-12-29
21345,SUPPLY054,0.001,2023-12-29
21346,SUPPLY054,0.01,2023-12-29
21347,SUPPLY054,0.002,2023-12-29
21348,SUPPLY054,0.0,2023-12-29
21349,SUPPLY054,0.0,2023-12-29
21350,SUPPLY054,0.009,2023-12-29
21351,SUPPLY054,0.001,2023-12-29
21352,SUPPLY054,0.004,2023-12-29
21353,SUPPLY054,0.162,2023-12-29
21354,SUPPLY054,0.092,2023-12-29
21355,SUPPLY054,0.19,2023-12-29
21356,SUPPLY054,0.013,2023-12-29
21357,SUPPLY054,0.002,2023-12-29
21358,SUPPLY054,0.027,2023-12-29
21359,SUPPLY054,0.079,2023-12-29
21360,SUPPLY054,0.008,2023-12-29
21361,SUPPLY054,0.007,2023-12-29
21362,SUPPLY054,0.0,2023-12-29
21363,SUPPLY054,0.002,2023-12-29
21364,SUPPLY054,0.002,2023-12-29
21365,SUPPLY054,0.002,2023-12-29
21366,SUPPLY054,0.0,2023-12-29
21367,SUPPLY054,0.001,2023-12-29
21368,SUPPLY054,0.024,2023-12-29
21369,SUPPLY054,0.014,2023-12-29
21370,SUPPLY054,0.003,2023-12-29
21371,SUPPLY054,0.015,2023-12-29
21372,SUPPLY054,0.003,2023-12-29
21373,SUPPLY054,0.002,2023-12-29
21374,SUPPLY054,0.002,2023-12-29
21375,SUPPLY054,0.008,2023-12-29
21376,SUPPLY054,0.003,2023-12-29
21377,SUPPLY054,0.007,2023-12-29
21378,SUPPLY054,0.002,2023-12-29
21379,SUPPLY054,0.004,2023-12-29
21380,SUPPLY054,0.005,2023-12-29
21381,SUPPLY054,0.005,2023-12-29
21382,SUPPLY054,0.006,2023-12-29
21383,SUPPLY054,0.009,2023-12-29
21384,SUPPLY054,0.006,2023-12-29
21385,SUPPLY054,0.114,2023-12-29
21386,SUPPLY054,0.237,2023-12-29
21387,SUPPLY054,0.669,2023-12-29
21388,SUPPLY054,0.861,2023-12-29
21389,SUPPLY054,0.287,2023-12-29
21390,SUPPLY054,0.093,2023-12-29
21391,SUPPLY054,0.07,2023-12-29
21392,SUPPLY054,0.156,2023-12-29
21393,SUPPLY054,0.193,2023-12-29
21394,SUPPLY054,0.212,2023-12-29
21395,SUPPLY054,0.201,2023-12-29
21396,SUPPLY054,0.124,2023-12-29
21397,SUPPLY054,0.128,2023-12-29
21398,SUPPLY054,0.12,2023-12-29
21399,SUPPLY054,0.111,2023-12-29
21400,SUPPLY054,0.194,2023-12-29
21401,SUPPLY054,0.844,2023-12-29
21402,SUPPLY054,0.934,2023-12-29
21403,SUPPLY054,0.181,2023-12-29
21404,SUPPLY054,0.145,2023-12-29
21405,SUPPLY054,0.113,2023-12-29
21406,SUPPLY054,0.108,2023-12-29
21407,SUPPLY054,0.128,2023-12-29
21408,SUPPLY054,0.107,2023-12-30
21409,SUPPLY054,0.162,2023-12-30
21410,SUPPLY054,0.547,2023-12-30
21411,SUPPLY054,0.398,2023-12-30
21412,SUPPLY054,0.497,2023-12-30
21413,SUPPLY054,0.114,2023-12-30
21414,SUPPLY054,0.083,2023-12-30
21415,SUPPLY054,0.088,2023-12-30
21416,SUPPLY054,0.074,2023-12-30
21417,SUPPLY054,0.106,2023-12-30
21418,SUPPLY054,0.059,2023-12-30
21419,SUPPLY054,0.091,2023-12-30
21420,SUPPLY054,0.081,2023-12-30
21421,SUPPLY054,0.056,2023-12-30
21422,SUPPLY054,0.05,2023-12-30
21423,SUPPLY054,0.048,2023-12-30
21424,SUPPLY054,0.061,2023-12-30
21425,SUPPLY054,0.061,2023-12-30
21426,SUPPLY054,0.08,2023-12-30
21427,SUPPLY054,0.085,2023-12-30
21428,SUPPLY054,0.078,2023-12-30
21429,SUPPLY054,0.042,2023-12-30
21430,SUPPLY054,0.037,2023-12-30
21431,SUPPLY054,0.019,2023-12-30
21432,SUPPLY054,0.035,2023-12-30
21433,SUPPLY054,0.04,2023-12-30
21434,SUPPLY054,0.074,2023-12-30
21435,SUPPLY054,0.093,2023-12-30
21436,SUPPLY054,0.074,2023-12-30
21437,SUPPLY054,0.069,2023-12-30
21438,SUPPLY054,0.034,2023-12-30
21439,SUPPLY054,0.189,2023-12-30
21440,SUPPLY054,0.398,2023-12-30
21441,SUPPLY054,0.24,2023-12-30
21442,SUPPLY054,0.045,2023-12-30
21443,SUPPLY054,0.021,2023-12-30
21444,SUPPLY054,0.057,2023-12-30
21445,SUPPLY054,0.0,2023-12-30
21446,SUPPLY054,0.0,2023-12-30
21447,SUPPLY054,0.001,2023-12-30
21448,SUPPLY054,0.013,2023-12-30
21449,SUPPLY054,0.016,2023-12-30
21450,SUPPLY054,0.004,2023-12-30
21451,SUPPLY054,0.009,2023-12-30
21452,SUPPLY054,0.008,2023-12-30
21453,SUPPLY054,0.004,2023-12-30
21454,SUPPLY054,0.002,2023-12-30
21455,SUPPLY054,0.002,2023-12-30
21456,SUPPLY054,0.001,2023-12-30
21457,SUPPLY054,0.001,2023-12-30
21458,SUPPLY054,0.001,2023-12-30
21459,SUPPLY054,0.001,2023-12-30
21460,SUPPLY054,0.001,2023-12-30
21461,SUPPLY054,0.0,2023-12-30
21462,SUPPLY054,0.003,2023-12-30
21463,SUPPLY054,0.0,2023-12-30
21464,SUPPLY054,0.008,2023-12-30
21465,SUPPLY054,0.007,2023-12-30
21466,SUPPLY054,0.002,2023-12-30
21467,SUPPLY054,0.0,2023-12-30
21468,SUPPLY054,0.001,2023-12-30
21469,SUPPLY054,0.045,2023-12-30
21470,SUPPLY054,0.046,2023-12-30
21471,SUPPLY054,0.032,2023-12-30
21472,SUPPLY054,0.015,2023-12-30
21473,SUPPLY054,0.002,2023-12-30
21474,SUPPLY054,0.001,2023-12-30
21475,SUPPLY054,0.004,2023-12-30
21476,SUPPLY054,0.003,2023-12-30
21477,SUPPLY054,0.007,2023-12-30
21478,SUPPLY054,0.002,2023-12-30
21479,SUPPLY054,0.001,2023-12-30
21480,SUPPLY054,0.002,2023-12-30
21481,SUPPLY054,0.001,2023-12-30
21482,SUPPLY054,0.002,2023-12-30
21483,SUPPLY054,0.002,2023-12-30
21484,SUPPLY054,0.002,2023-12-30
21485,SUPPLY054,0.001,2023-12-30
21486,SUPPLY054,0.002,2023-12-30
21487,SUPPLY054,0.002,2023-12-30
21488,SUPPLY054,0.002,2023-12-30
21489,SUPPLY054,0.002,2023-12-30
21490,SUPPLY054,0.002,2023-12-30
21491,SUPPLY054,0.001,2023-12-30
21492,SUPPLY054,0.002,2023-12-30
21493,SUPPLY054,0.001,2023-12-30
21494,SUPPLY054,0.002,2023-12-30
