Supply_ID,Period_Start_Date,Period_End_Date,Period_Index,Mean_Consumption_Period,Max_Consumption_Period,Min_Consumption_Period,Std_Consumption_Period,Median_Consumption_Period,IQR_Consumption_Period,Num_Zero_Readings_Period,Daily_Avg_Change_Period,Daily_Std_Change_Period,Max_Daily_Consumption,Min_Daily_Consumption,Trend_Period,Period_Total_Consumption_Ratio_to_Supply_Total,Is_Non_Regular,anomaly_prediction_ocsvm,anomaly_score_ocsvm
SUPPLY062,2019-02-20,2019-03-02,6,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-03-02,2019-03-12,7,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-03-12,2019-03-22,8,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-03-22,2019-04-01,9,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-04-01,2019-04-11,10,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-04-11,2019-04-21,11,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-04-21,2019-05-01,12,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-05-01,2019-05-11,13,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-05-11,2019-05-21,14,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-05-21,2019-05-31,15,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-05-31,2019-06-10,16,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-06-10,2019-06-20,17,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-06-20,2019-06-30,18,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-06-30,2019-07-10,19,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-07-10,2019-07-20,20,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-07-20,2019-07-30,21,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-07-30,2019-08-09,22,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-08-09,2019-08-19,23,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-08-19,2019-08-29,24,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-08-29,2019-09-08,25,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-09-08,2019-09-18,26,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-09-18,2019-09-28,27,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-09-28,2019-10-08,28,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-10-08,2019-10-18,29,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-10-18,2019-10-28,30,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-10-28,2019-11-07,31,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-11-07,2019-11-17,32,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-11-17,2019-11-27,33,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-11-27,2019-12-07,34,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-12-07,2019-12-17,35,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-12-17,2019-12-27,36,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2019-12-27,2020-01-06,37,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2020-01-06,2020-01-16,38,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2020-01-16,2020-01-26,39,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY062,2020-01-26,2020-02-05,40,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.81093521184539e-08
SUPPLY063,2019-01-01,2019-01-11,1,0.093071875,0.896,0.007,0.0701636255400986,0.081,0.08,0,-0.3894444444444444,0.9588408511206532,10.506,6.673,-3.073301810223314e-05,0.0238568476994906,0,1,1.5499604161426888
SUPPLY063,2019-01-11,2019-01-21,2,0.087228125,0.516,0.016,0.0571568560594768,0.079,0.075,0,-0.2156666666666667,1.176784071102256,10.109,6.311,-1.0453034617008083e-05,0.0223589359646738,0,1,1.5739182697734648
SUPPLY063,2019-01-21,2019-01-31,3,0.0897666666666666,0.533,0.016,0.0607199569618141,0.091,0.077,0,-0.0505555555555555,0.845282661467617,9.595,7.414,-5.414882177606596e-06,0.0230096330943972,0,1,1.597384502057615
SUPPLY063,2019-01-31,2019-02-10,4,0.0904447916666666,0.473,0.016,0.0561174572043745,0.094,0.076,0,0.0944444444444444,1.1015903402707277,10.122,7.902,1.1319789029719008e-05,0.0231834549374214,0,1,1.6170332242354206
SUPPLY063,2019-02-10,2019-02-20,5,0.0641395833333333,0.519,0.015,0.0500625187434033,0.048,0.071,0,-0.2374444444444446,2.13034680927256,9.566,3.276,-5.238263876154388e-05,0.0164407160712311,0,1,1.364800008657987
SUPPLY063,2019-02-20,2019-03-02,6,0.0780010416666666,0.467,0.015,0.0520033788001335,0.064,0.077,0,-0.4992222222222222,2.0434903827628954,10.278,3.329,-4.557796422305156e-05,0.0199937840668116,0,1,1.4376291386451925
SUPPLY063,2019-03-02,2019-03-12,7,0.0616916666666666,0.461,0.015,0.0494100623143458,0.047,0.058,0,0.5064444444444445,1.5397363500865262,9.142,3.276,8.825409695540033e-05,0.0158132485887321,0,1,1.132089376806256
SUPPLY063,2019-03-12,2019-03-22,8,0.0946552083333333,0.585,0.016,0.0587372942261714,0.099,0.073,0,0.0663333333333334,2.1609454528053225,11.433,7.667,1.7187647501787596e-05,0.0242626990073197,0,1,1.7491863865210249
SUPPLY063,2019-03-22,2019-04-01,9,0.0853677083333333,0.578,0.0,0.0518097828253621,0.0795,0.072,4,0.2439999999999999,1.1415674531099769,9.129,6.112,2.1851660809093623e-05,0.0218820606779746,0,1,1.4453401832247792
SUPPLY063,2019-04-01,2019-04-11,10,0.0878916666666666,0.511,0.016,0.0484852592902146,0.0845,0.073,0,0.2026666666666665,1.0084630632799594,9.645,7.331,2.5965088937813483e-05,0.0225290197035469,0,1,1.5449929030381142
SUPPLY063,2019-04-11,2019-04-21,11,0.0960770833333333,0.594,0.016,0.0586189360358432,0.1005,0.081,0,0.2387777777777778,1.431568176666569,10.548,7.769,1.537150376682257e-05,0.0246271641620478,0,1,1.6910251136756074
SUPPLY063,2019-04-21,2019-05-01,12,0.0868729166666666,0.563,0.015,0.0521015941849625,0.077,0.078,0,-0.3317777777777778,2.276140031818,9.968,5.257,-1.1319999262151848e-06,0.0222678864278516,0,1,1.6155490176997773
SUPPLY063,2019-05-01,2019-05-11,13,0.091096875,0.52,0.016,0.0543631821084089,0.082,0.084,0,0.4632222222222222,1.7613010658159622,11.352,4.045,3.3803171173145816e-05,0.0233506015944616,0,1,1.5700718830672784
SUPPLY063,2019-05-11,2019-05-21,14,0.0994375,0.649,0.016,0.0658567048881725,0.093,0.081,0,0.0487777777777777,2.203420283206189,12.696,8.007,-2.090958215015444e-06,0.0254885301614273,0,1,1.8136575429080892
SUPPLY063,2019-05-21,2019-05-31,15,0.0885260416666666,0.429,0.016,0.0489213084471987,0.077,0.07525,0,0.0473333333333333,1.557865928120902,9.648,6.204,8.019872254635672e-06,0.022691627234118,0,1,1.574502274592227
SUPPLY063,2019-05-31,2019-06-10,16,0.0870020833333333,0.523,0.016,0.0543804041777292,0.074,0.065,0,-0.4513333333333333,1.12729166589663,9.913,5.851,-1.674460638520667e-05,0.0223009953503324,0,1,1.5068705038282602
SUPPLY063,2019-06-10,2019-06-20,17,0.0690177083333333,0.402,0.015,0.0335423517785284,0.063,0.028,0,0.4609999999999999,0.9617413893557876,9.804,5.452,5.119723301566085e-05,0.01769111190976,0,1,1.2358630256543677
SUPPLY063,2019-06-20,2019-06-30,18,0.1029625,0.682,0.015,0.0666198548283573,0.083,0.06925,0,0.0460000000000001,3.190817097547272,16.025,7.6,2.791021366125609e-05,0.0263920833362259,0,1,1.8766286636419096
SUPPLY063,2019-06-30,2019-07-10,19,0.19774375,0.921,0.016,0.2058172675328841,0.091,0.11825,0,1.083777777777778,11.973728990771606,31.047,9.021,0.0002187106187181,0.0506870902437083,0,1,0.8925337078554811
SUPPLY063,2019-07-10,2019-07-20,20,0.1135802083333333,0.781,0.017,0.1075504092783076,0.083,0.065,0,-1.8566666666666671,6.231825595281049,25.09,7.232,-8.755554883414608e-05,0.0291136901656353,0,1,1.3535824964787686
SUPPLY063,2019-07-20,2019-07-30,21,0.1481072916666666,0.777,0.019,0.1658859676832268,0.085,0.0779999999999999,0,-0.6645555555555556,8.76486784143251,26.396,7.969,6.122972816810771e-05,0.0379639187507042,0,1,2.0438088345899885
SUPPLY063,2019-07-30,2019-08-09,22,0.1012427083333333,0.675,0.0,0.1037786027206324,0.071,0.036,1,-0.4203333333333333,5.146363133320461,19.003,5.394,-6.701647761119542e-05,0.0259512540538404,0,1,1.7404425976690945
SUPPLY063,2019-08-09,2019-08-19,23,0.1739072916666666,0.728,0.012,0.1916644801194965,0.0895,0.087,0,-2.3732222222222226,3.841612772579304,31.294,7.927,-0.0002120408184579,0.0445771590088043,0,1,0.3076617766450589
SUPPLY063,2019-08-19,2019-08-29,24,0.1546270833333333,0.708,0.015,0.167313148845741,0.087,0.086,0,0.8145555555555555,5.926029174563502,23.391,8.387,9.803596792097217e-05,0.0396351183136664,0,1,1.9168942489901184
SUPPLY063,2019-08-29,2019-09-08,25,0.1031333333333333,0.199,0.023,0.0423376237292303,0.094,0.0749999999999999,0,0.0618888888888889,1.1592639307384285,10.966,7.867,-2.882056078619908e-06,0.0264358725562811,0,1,1.6216496750463918
SUPPLY063,2019-09-08,2019-09-18,26,0.107625,0.426,0.013,0.0465428256490213,0.111,0.0762499999999999,0,-0.0658888888888888,1.4559607175714293,11.646,8.888,1.78300703451284e-05,0.0275872086348069,0,1,1.711990529661847
SUPPLY063,2019-09-18,2019-09-28,27,0.1033635416666666,0.26,0.015,0.0440695029310581,0.098,0.0759999999999999,0,0.2565555555555556,1.8127111677754344,11.65,7.771,2.1343969828526168e-05,0.02649488120038,0,1,1.650814872607178
SUPPLY063,2019-09-28,2019-10-08,28,0.1009604166666666,0.436,0.013,0.046294096536972,0.0995,0.076,0,0.1009999999999998,1.353083053622356,10.713,7.983,1.7623377955054166e-05,0.0258788950377735,0,1,1.6475857800615898
SUPPLY063,2019-10-08,2019-10-18,29,0.0991249999999999,0.401,0.014,0.0485234858156734,0.0925,0.079,0,-0.0125555555555555,1.7754223519427084,11.195,7.314,1.4902319229947172e-05,0.0254084279296189,0,1,1.6725041985519837
SUPPLY063,2019-10-18,2019-10-28,30,0.1017541666666666,0.465,0.014,0.0537517173218716,0.095,0.08,0,-0.0241111111111111,0.9797950607709304,11.029,8.603,1.726595569222619e-05,0.0260823547065668,0,1,1.6528640190244417
SUPPLY063,2019-10-28,2019-11-07,31,0.0916999999999999,0.451,0.014,0.0498219729489882,0.083,0.07625,0,-0.2002222222222222,1.496862533582976,9.955,6.499,-6.912035494829595e-07,0.0235051989018518,0,1,1.5913697381589529
SUPPLY063,2019-11-07,2019-11-17,32,0.0981,0.512,0.014,0.0562589017403119,0.098,0.079,0,-0.3109999999999999,2.2041654316316643,11.267,7.359,-9.470591330936778e-06,0.0251456926092874,0,1,1.7276938407865856
SUPPLY063,2019-11-17,2019-11-27,33,0.0866583333333333,0.497,0.013,0.0519453865504155,0.076,0.074,0,0.1427777777777777,1.3548108519068058,9.384,7.015,2.234726003391933e-05,0.0222128828953432,0,1,1.544327257498665
SUPPLY063,2019-11-27,2019-12-07,34,0.0821677083333333,0.425,0.013,0.0457687664030694,0.073,0.07,0,0.1327777777777778,0.7741877643339785,8.863,6.58,2.806073330157687e-05,0.0210618138242567,0,1,1.4285010873289998
SUPPLY063,2019-12-07,2019-12-17,35,0.0859979166666666,0.539,0.013,0.0559508945642281,0.0735,0.078,0,-0.3565555555555555,1.448710556935987,11.029,6.251,-2.005259337303965e-05,0.0220436001787881,0,1,1.5646036020509655
SUPPLY063,2019-12-17,2019-12-27,36,0.0908208333333333,0.635,0.012,0.0627083487292368,0.078,0.078,0,-0.141,2.4211209697163008,12.336,6.622,1.4624541150760718e-05,0.0232798446230308,0,1,1.7168652742254835
SUPPLY063,2019-12-27,2020-01-06,37,0.0728927083333333,0.531,0.012,0.054767267087865,0.056,0.076,0,-0.0528888888888888,2.4738174672176423,10.048,3.15,-1.2012376044244932e-05,0.0186843795841839,0,1,1.5029080444748217
SUPPLY063,2020-01-06,2020-01-16,38,0.0527833333333333,0.519,0.012,0.0452542226160296,0.04,0.04525,0,-0.347,1.94523648947885,9.467,3.048,-3.7938246460770935e-05,0.0135298009673145,0,1,1.2464093893741754
SUPPLY063,2020-01-16,2020-01-26,39,0.08445625,0.538,0.013,0.0515066044794763,0.0775,0.0799999999999999,0,0.2345555555555555,1.3612024198398187,9.712,5.552,2.824243515889224e-05,0.0216484291685334,0,1,1.5235943320916263
SUPPLY063,2020-01-26,2020-02-05,40,0.0972666666666666,0.472,0.014,0.0479289721848472,0.106,0.07125,0,0.2437777777777777,1.1668113362683978,10.205,7.717,1.4803659183658032e-05,0.0249320866577984,0,1,1.6219528042973153
SUPPLY064,2019-01-01,2019-01-11,1,0.0084916666666666,0.032,0.003,0.0065150770302784,0.004,0.009,0,0.0173333333333333,0.13614697940094,0.924,0.631,1.3376072456675814e-06,0.0239447086364851,0,1,0.5056534191989854
SUPPLY064,2019-01-11,2019-01-21,2,0.0083416666666666,0.031,0.003,0.006328011228149,0.004,0.009,0,-0.0043333333333333,0.1431764645463771,0.972,0.698,1.4644384379757314e-06,0.0235217402798053,0,1,0.5047634528486888
SUPPLY064,2019-01-21,2019-01-31,3,0.00911875,0.032,0.002,0.0071384682814754,0.004,0.009,0,-0.0021111111111111,0.1035959029648909,0.947,0.78,3.9329741026195355e-07,0.0257129513498271,0,1,0.5175026753194203
SUPPLY064,2019-01-31,2019-02-10,4,0.0087520833333333,0.033,0.0,0.0062421584454176,0.005,0.009,1,-0.0073333333333333,0.1169241206937217,0.975,0.6869999999999999,9.072818004359768e-07,0.0246790287001653,0,1,0.4983821640462871
SUPPLY064,2019-02-10,2019-02-20,5,0.01165625,0.048,0.003,0.0096177496289371,0.009,0.0139999999999999,0,0.049,0.1618525563591752,1.431,0.726,4.7684106645080975e-06,0.0328681660503273,0,1,0.6229985515023628
SUPPLY064,2019-02-20,2019-03-02,6,0.0109854166666666,0.044,0.003,0.0095513428366183,0.004,0.013,0,0.0177777777777777,0.0828277999493191,1.15,0.957,1.4865738786608936e-06,0.030976557566287,0,1,0.5867535681889002
SUPPLY064,2019-03-02,2019-03-12,7,0.011659375,0.044,0.003,0.0102450484301328,0.006,0.014,0,0.0253333333333333,0.1388047189399553,1.304,0.928,4.48487492933477e-06,0.0328769778910915,0,1,0.615944340907415
SUPPLY064,2019-03-12,2019-03-22,8,0.0113447916666666,0.045,0.003,0.0103457876533006,0.004,0.014,0,-0.0143333333333333,0.1227894539445469,1.226,0.981,6.701328343455216e-07,0.0319899192541658,0,1,0.6040351222498295
SUPPLY064,2019-03-22,2019-04-01,9,0.010875,0.045,0.0,0.0098729679077576,0.004,0.014,4,-0.0115555555555555,0.1952697564339592,1.2,0.842,9.519867100550302e-07,0.0306652058592866,0,1,0.5798494941887817
SUPPLY064,2019-04-01,2019-04-11,10,0.0110177083333333,0.045,0.003,0.0096582208176342,0.004,0.015,0,0.007,0.1347126571633118,1.2,0.95,9.59507605802519e-07,0.0310676132541834,0,1,0.5968526316253708
SUPPLY064,2019-04-11,2019-04-21,11,0.0113666666666666,0.047,0.003,0.010496284328575,0.004,0.015,0,-0.0211111111111111,0.0945944560273545,1.291,0.929,-1.4483522660072343e-06,0.0320516021395149,0,1,0.6048477967536847
SUPPLY064,2019-04-21,2019-05-01,12,0.00916875,0.047,0.003,0.0088315638372999,0.004,0.013,0,0.0115555555555555,0.1972765261701903,1.09,0.703,1.9950922255775022e-06,0.0258539408020537,0,1,0.5499915562627287
SUPPLY064,2019-05-01,2019-05-11,13,0.0100947916666666,0.047,0.003,0.0094954230760648,0.004,0.015,0,0.0288888888888888,0.1619640735197503,1.122,0.724,1.9303474179116843e-06,0.0284651829485006,0,1,0.572816471256008
SUPPLY064,2019-05-11,2019-05-21,14,0.0096229166666666,0.046,0.003,0.0090381820032695,0.004,0.015,0,-0.0004444444444444,0.1665691381312209,1.129,0.767,5.777729793543547e-07,0.027134594993112,0,1,0.5630492326468115
SUPPLY064,2019-05-21,2019-05-31,15,0.0103427083333333,0.047,0.003,0.0093550212330845,0.004,0.015,0,-0.0152222222222222,0.1392154605079638,1.152,0.852,6.313076511584898e-08,0.0291642556491242,0,1,0.5798373800868326
SUPPLY064,2019-05-31,2019-06-10,16,0.0088770833333333,0.047,0.003,0.0083297208888951,0.004,0.014,0,-0.0001111111111111,0.1700481141063055,0.981,0.695,1.3679214061647208e-06,0.0250315023307318,0,1,0.5386141238123621
SUPPLY064,2019-06-10,2019-06-20,17,0.008815625,0.042,0.003,0.0080237113171096,0.004,0.013,0,0.0286666666666666,0.0854912276201482,0.979,0.721,2.7335709457149974e-06,0.0248582027957033,0,1,0.5255836836682235
SUPPLY064,2019-06-20,2019-06-30,18,0.009365625,0.043,0.003,0.0083904127239242,0.004,0.013,0,-0.0337777777777777,0.1169057074930238,1.094,0.758,-1.6351946453935025e-06,0.026409086770196,0,1,0.546010556574906
SUPPLY064,2019-06-30,2019-07-10,19,0.0089395833333333,0.042,0.003,0.0079031214272185,0.004,0.013,0,0.0222222222222222,0.1443769179766781,1.045,0.6960000000000001,1.2232408021276095e-06,0.0252077391460151,0,1,0.5345792226252719
SUPPLY064,2019-07-10,2019-07-20,20,0.0090458333333333,0.041,0.003,0.0079638117464032,0.004,0.013,0,0.0056666666666666,0.12062856212357,0.984,0.6900000000000001,1.6960603255862918e-06,0.0255073417319966,0,1,0.5330640253745926
SUPPLY064,2019-07-20,2019-07-30,21,0.009315625,0.042,0.003,0.0079935692104733,0.004,0.013,0,0.0167777777777777,0.1016387939934573,1.009,0.792,1.6706086378131896e-06,0.0262680973179694,0,1,0.5408650002013715
SUPPLY064,2019-07-30,2019-08-09,22,0.0082697916666666,0.039,0.0,0.0063045015910131,0.004,0.0099999999999999,1,-0.0141111111111111,0.1498044095182485,1.026,0.579,-1.390158572220677e-06,0.0233190679422295,0,1,0.49035915561273313
SUPPLY064,2019-08-09,2019-08-19,23,0.00763125,0.031,0.003,0.0057825979003887,0.004,0.0099999999999999,0,0.0004444444444444,0.088193127724204,0.8079999999999999,0.637,3.485111203462651e-07,0.0215185151460856,0,1,0.4780501051970063
SUPPLY064,2019-08-19,2019-08-29,24,0.0079895833333333,0.03,0.003,0.0060221952902581,0.004,0.0099999999999999,0,-0.0064444444444444,0.0540048866101742,0.845,0.701,7.052959041795387e-10,0.0225289395537096,0,1,0.4861165709715607
SUPPLY064,2019-08-29,2019-09-08,25,0.008028125,0.029,0.003,0.0060741199257821,0.004,0.009,0,-0.0031111111111111,0.072782972672948,0.839,0.687,3.459137325452773e-07,0.0226376189231343,0,1,0.4864361502314196
SUPPLY064,2019-09-08,2019-09-18,26,0.007475,0.028,0.003,0.0053580263435548,0.004,0.008,0,0.0175555555555555,0.0831235693277049,0.795,0.637,7.549650118978011e-07,0.0210779231078774,0,1,0.46806654953806515
SUPPLY064,2019-09-18,2019-09-28,27,0.007928125,0.028,0.003,0.0057011094748306,0.004,0.008,0,0.0097777777777777,0.081686562202387,0.833,0.657,9.065290326920874e-07,0.0223556400186811,0,1,0.4810027845725955
SUPPLY064,2019-09-28,2019-10-08,28,0.0080677083333333,0.028,0.003,0.0058714593047552,0.004,0.008,0,0.0027777777777777,0.0797084966891513,0.851,0.691,9.200245985509956e-07,0.0227492355728137,0,1,0.48582760693356164
SUPPLY064,2019-10-08,2019-10-18,29,0.0084020833333333,0.029,0.003,0.0060925085910096,0.004,0.008,0,0.0113333333333333,0.0789825930189684,0.946,0.705,1.4071331457607911e-06,0.0236921025345791,0,1,0.4969390220100536
SUPPLY064,2019-10-18,2019-10-28,30,0.007940625,0.029,0.003,0.0058412805551954,0.004,0.008,0,-0.0043333333333333,0.1111755368774983,0.874,0.677,3.312924059162376e-07,0.0223908873817377,0,1,0.48626265756709586
SUPPLY064,2019-10-28,2019-11-07,31,0.0076833333333333,0.029,0.003,0.0058187548103162,0.004,0.009,0,0.0028888888888888,0.1515985194885198,0.942,0.583,6.079108158754413e-07,0.0216653791588216,0,1,0.48449834981519047
SUPPLY064,2019-11-07,2019-11-17,32,0.0072916666666666,0.029,0.003,0.0052798960923408,0.004,0.009,0,-0.0162222222222222,0.0726735470748775,0.822,0.596,-2.2073049124402082e-07,0.0205609617830466,0,1,0.46413107309231094
SUPPLY064,2019-11-17,2019-11-27,33,0.0075177083333333,0.027,0.003,0.0055545168947093,0.004,0.008,0,0.013,0.1215750796832969,0.903,0.588,1.5310143023158603e-06,0.021198351598321,0,1,0.4738945054962045
SUPPLY064,2019-11-27,2019-12-07,34,0.007396875,0.027,0.003,0.005678177554365,0.004,0.008,0,0.0051111111111111,0.0830533630331193,0.808,0.641,4.140290408301129e-07,0.0208576270887734,0,1,0.4671429304102439
SUPPLY064,2019-12-07,2019-12-17,35,0.00754375,0.028,0.003,0.0056745376902364,0.004,0.008,0,0.0074444444444444,0.1024489032531719,0.852,0.568,2.1401661677149922e-07,0.021271783604689,0,1,0.47199237693965657
SUPPLY064,2019-12-17,2019-12-27,36,0.0076260416666666,0.026,0.003,0.0054419631032788,0.004,0.008,0,-0.0085555555555555,0.0558146734988011,0.8039999999999999,0.673,-2.4481905904789317e-09,0.021503828744812,0,1,0.46984993124385355
SUPPLY064,2019-12-27,2020-01-06,37,0.0077322916666666,0.028,0.003,0.0058144940396168,0.004,0.009,0,-0.0054444444444444,0.1197655116374399,0.882,0.658,1.126622044945785e-06,0.0218034313307935,0,1,0.4828301818174303
SUPPLY064,2020-01-06,2020-01-16,38,0.0075666666666666,0.029,0.003,0.0057766685209172,0.004,0.009,0,0.0072222222222222,0.1190627752256952,0.827,0.607,8.714066530020101e-07,0.0213364037702929,0,1,0.47660006732262516
SUPPLY064,2020-01-16,2020-01-26,39,0.007503125,0.028,0.003,0.005795434417594,0.004,0.009,0,0.0133333333333333,0.0878322264319879,0.841,0.579,1.6829920062847183e-06,0.0211572296747549,0,1,0.4713963687256637
SUPPLY064,2020-01-26,2020-02-05,40,0.0078447916666666,0.03,0.003,0.0059796207570948,0.004,0.009,0,0.0084444444444444,0.1006977049280557,0.851,0.615,6.021531598884112e-07,0.0221206575983034,0,1,0.4832434695130843
SUPPLY065,2019-01-01,2019-01-11,1,0.0442270833333333,0.332,0.0,0.0806456770712142,0.0055,0.03725,6,0.1657777777777778,1.8307414329840368,6.335,1.926,4.211279797395615e-05,0.0246596362677514,0,1,1.0912133788628005
SUPPLY065,2019-01-11,2019-01-21,2,0.0405958333333333,0.305,0.0,0.0763698616595525,0.002,0.028,7,-0.2224444444444444,2.347464489140949,6.408,0.828,-2.056493659389821e-05,0.0226349650154696,0,1,1.0733621322801845
SUPPLY065,2019-01-21,2019-01-31,3,0.0302479166666666,0.409,0.0,0.0704710576362565,0.001,0.02,69,0.2895555555555555,2.0001659375606256,6.778,1.416,1.6723366127784383e-05,0.0168652908272402,0,1,1.0077191447124427
SUPPLY065,2019-01-31,2019-02-10,4,0.0284385416666666,0.462,0.0,0.0641854421525264,0.002,0.0209999999999999,12,0.0576666666666667,1.856076978468296,4.581,1.082,1.2062709757714578e-05,0.0158564400053201,0,1,0.9502903470505473
SUPPLY065,2019-02-10,2019-02-20,5,0.0273666666666666,0.473,0.0,0.0666203422647756,0.002,0.004,4,-0.0087777777777778,1.9408552095518217,5.12,1.307,1.8639071873993008e-06,0.0152587960814538,0,1,0.9469905907731153
SUPPLY065,2019-02-20,2019-03-02,6,0.031184375,0.331,0.0,0.06637766284481,0.002,0.015,1,0.0168888888888888,2.4760233462370893,4.511,0.658,1.1797070906109908e-05,0.017387430659656,0,1,0.9627093490003986
SUPPLY065,2019-03-02,2019-03-12,7,0.0184572916666666,0.296,0.001,0.0434421006564553,0.002,0.008,0,0.1155555555555555,0.9256646410972916,2.876,1.027,1.1921514943050069e-05,0.0102912076647107,0,1,0.6855753155830762
SUPPLY065,2019-03-12,2019-03-22,8,0.0222031249999999,0.41,0.0,0.0576880557250077,0.002,0.003,17,-0.1021111111111111,2.37660137825238,5.289,0.788,4.862777900149642e-06,0.0123797669943737,0,1,0.901007529137619
SUPPLY065,2019-03-22,2019-04-01,9,0.0157979166666666,0.299,0.0,0.0362187882363133,0.002,0.006,4,-0.0056666666666666,0.5443068987253423,1.915,0.88,-5.006922750567272e-07,0.0088084234687625,0,1,0.5940104473423311
