,Supply_ID,mean_x1_days,max_x1_days,min_x1_days,sd_x1_days,mean_x2_days,max_x2_days,min_x2_days,sd_x2_days,mean_x3_days,max_x3_days,min_x3_days,sd_x3_days,mean_x4_days,max_x4_days,min_x4_days,sd_x4_days,mean_x5_days,max_x5_days,min_x5_days,sd_x5_days,mean_x6_days,max_x6_days,min_x6_days,sd_x6_days,mean_x7_days,max_x7_days,min_x7_days,sd_x7_days,mean_x8_days,max_x8_days,min_x8_days,sd_x8_days,mean_x9_days,max_x9_days,min_x9_days,sd_x9_days,mean_x10_days,max_x10_days,min_x10_days,sd_x10_days,mean_x11_days,max_x11_days,min_x11_days,sd_x11_days,mean_x12_days,max_x12_days,min_x12_days,sd_x12_days,mean_x13_days,max_x13_days,min_x13_days,sd_x13_days,mean_x14_days,max_x14_days,min_x14_days,sd_x14_days,mean_x15_days,max_x15_days,min_x15_days,sd_x15_days,mean_x16_days,max_x16_days,min_x16_days,sd_x16_days,mean_x17_days,max_x17_days,min_x17_days,sd_x17_days,mean_x18_days,max_x18_days,min_x18_days,sd_x18_days,mean_x19_days,max_x19_days,min_x19_days,sd_x19_days,mean_x20_days,max_x20_days,min_x20_days,sd_x20_days,mean_x21_days,max_x21_days,min_x21_days,sd_x21_days,mean_x22_days,max_x22_days,min_x22_days,sd_x22_days,mean_x23_days,max_x23_days,min_x23_days,sd_x23_days,mean_x24_days,max_x24_days,min_x24_days,sd_x24_days,mean_x25_days,max_x25_days,min_x25_days,sd_x25_days,mean_x26_days,max_x26_days,min_x26_days,sd_x26_days,mean_x27_days,max_x27_days,min_x27_days,sd_x27_days,mean_x28_days,max_x28_days,min_x28_days,sd_x28_days,mean_x29_days,max_x29_days,min_x29_days,sd_x29_days,mean_x30_days,max_x30_days,min_x30_days,sd_x30_days,mean_x31_days,max_x31_days,min_x31_days,sd_x31_days,mean_x32_days,max_x32_days,min_x32_days,sd_x32_days,mean_x33_days,max_x33_days,min_x33_days,sd_x33_days,mean_x34_days,max_x34_days,min_x34_days,sd_x34_days,mean_x35_days,max_x35_days,min_x35_days,sd_x35_days,mean_x36_days,max_x36_days,min_x36_days,sd_x36_days,mean_x37_days,max_x37_days,min_x37_days,sd_x37_days,mean_x38_days,max_x38_days,min_x38_days,sd_x38_days,mean_x39_days,max_x39_days,min_x39_days,sd_x39_days,mean_x40_days,max_x40_days,min_x40_days,sd_x40_days
36,SUPPLY038,0.26,0.474,0.032,0.17033170253622457,0.1085,0.296,0.022,0.10724142027324247,0.0622,0.217,0.016,0.06953144772131688,0.0393,0.226,0.013,0.06579775409878702,0.0866,0.174,0.016,0.06324941809130649,0.1113,0.301,0.014,0.11970988077663243,0.04030000000000001,0.163,0.012,0.052266517856931025,0.0839,0.263,0.017,0.09324334947985419,0.21459999999999999,0.461,0.077,0.13220455530897732,0.192,0.422,0.077,0.12031070886112619,0.1437,0.34,0.023,0.12256159449209383,0.05349999999999999,0.25,0.02,0.06951458679858334,0.07010000000000001,0.241,0.019,0.0869731120647193,0.0493,0.153,0.019,0.04974613329473737,0.0626,0.149,0.017,0.05421602879018139,0.038900000000000004,0.172,0.019,0.04696913880411264,0.1835,0.739,0.021,0.23472643651706554,0.2776,0.735,0.037,0.22669568441709104,0.07529999999999999,0.221,0.03,0.05666676470579754,0.3754,0.767,0.065,0.243240712966486,0.0654,0.247,0.025,0.06679520940905867,0.0665,0.263,0.018,0.08333233332733327,0.05499999999999999,0.195,0.019,0.05508377458219637,0.0468,0.245,0.018,0.0698041705216975,0.20249999999999999,0.475,0.019,0.15047868066052855,0.16879999999999998,0.373,0.075,0.07640360666297835,0.1137,0.336,0.022,0.1100162109266933,0.1066,0.289,0.017,0.1124724163715017,0.0816,0.243,0.025,0.08598216869405734,0.06939999999999999,0.222,0.024,0.07010183069411716,0.09510000000000002,0.267,0.022,0.09716017702742209,0.049,0.249,0.019,0.07058013570088652,0.048600000000000004,0.213,0.02,0.058990017987980155,0.0488,0.188,0.018,0.05300691778752404,0.15360000000000001,0.526,0.022,0.1882582151077492,0.0786,0.342,0.014,0.11005473385749677,0.19780000000000003,0.33,0.085,0.07390053375239512,0.35629999999999995,0.746,0.041,0.2377337679936202,0.06250000000000001,0.269,0.034,0.07264716863795252,0.08420000000000001,0.161,0.031,0.05804749013619031
37,SUPPLY039,0.0223,0.214,0.0,0.06738290254623612,0.0035000000000000005,0.015,0.0,0.005642103626603586,0.0034000000000000002,0.015,0.0,0.005929212051829109,0.0202,0.143,0.0,0.04642748228270741,0.0034000000000000002,0.013,0.0,0.005125101625008685,0.0243,0.118,0.0,0.045551070239896664,0.0012000000000000001,0.01,0.0,0.0031198290551460246,0.0036000000000000003,0.014,0.0,0.005337498373666158,0.022600000000000002,0.215,0.0,0.0676366107305142,0.0033,0.014,0.0,0.005457919831665622,0.023799999999999998,0.205,0.0,0.06388844444289854,0.00030000000000000003,0.001,0.0,0.0004830458915396479,0.013500000000000002,0.1,0.0,0.03085539751089841,0.014400000000000001,0.11,0.0,0.034023521275729246,0.00030000000000000003,0.001,0.0,0.0004830458915396479,0.0256,0.236,0.0,0.07403632741957003,0.0033,0.013,0.0,0.004989989979949859,0.0241,0.156,0.0,0.05297263444458846,0.0033,0.014,0.0,0.005457919831665622,0.0024000000000000002,0.014,0.0,0.004599516882842758,0.0215,0.18,0.0,0.05622820565437876,0.0035000000000000005,0.014,0.0,0.0051693541397569405,0.020700000000000003,0.161,0.0,0.05108609291078042,0.0034000000000000002,0.014,0.0,0.005295700562196134,0.0034000000000000002,0.014,0.0,0.005460972644339305,0.0267,0.172,0.0,0.0587897383336015,0.0035000000000000005,0.014,0.0,0.005582711408148076,0.022699999999999998,0.18,0.0,0.05694646608877499,0.0019000000000000002,0.013,0.0,0.004094712037087183,0.2716,0.352,0.0,0.14076394740447173,0.1799,0.337,0.014,0.14378413604350718,0.0008,0.002,0.0,0.000632455532033676,0.17450000000000002,0.376,0.001,0.13664735635935296,0.23320000000000002,0.397,0.0,0.1351507799952828,0.00030000000000000003,0.001,0.0,0.0004830458915396479,0.024,0.127,0.0,0.043292288253477924,0.0045,0.019,0.0,0.006916164640415476,0.018,0.152,0.0,0.04741776507222208,0.33659999999999995,0.626,0.0,0.22997304189839296,0.0222,0.152,0.0,0.04684679521826676
38,SUPPLY040,0.0079,0.021,0.002,0.0084780763017195,0.008100000000000001,0.023,0.002,0.007823753006780768,0.0068000000000000005,0.023,0.002,0.007583608053631932,0.008,0.021,0.002,0.007423685817106696,0.0083,0.023,0.002,0.009922477289243626,0.0061,0.02,0.002,0.006505553183413554,0.0082,0.022,0.002,0.008954204474869767,0.008299999999999998,0.023,0.002,0.008042249547096744,0.0061,0.022,0.002,0.007125073099040224,0.0082,0.022,0.002,0.009319036669336828,0.0082,0.022,0.002,0.007495183638696104,0.0063,0.023,0.002,0.00880719402912566,0.008400000000000001,0.022,0.002,0.007426678635537932,0.0064,0.023,0.002,0.008758487946621329,0.008400000000000001,0.024,0.002,0.01030857248442609,0.007600000000000001,0.023,0.002,0.007862710869809613,0.006900000000000001,0.023,0.002,0.008761658899242008,0.0081,0.022,0.002,0.008332666639997868,0.0081,0.023,0.002,0.008102811583367562,0.0061,0.022,0.002,0.0073249952597633505,0.008299999999999998,0.023,0.002,0.008680117766738216,0.008,0.023,0.002,0.008299933065325822,0.0068000000000000005,0.023,0.002,0.00867691701521277,0.0084,0.022,0.002,0.007229568912920511,0.0063,0.023,0.002,0.00831397752115209,0.0095,0.022,0.002,0.00974394398816231,0.008299999999999998,0.022,0.002,0.007902882737049534,0.0078,0.021,0.002,0.007941452428030195,0.007300000000000001,0.022,0.002,0.007601900347208512,0.0067,0.022,0.002,0.00679950978625175,0.0082,0.023,0.002,0.008753412033157255,0.0084,0.023,0.002,0.009227976785599081,0.0063,0.023,0.002,0.007318925239860472,0.0083,0.023,0.002,0.00860297106301719,0.0082,0.022,0.002,0.008162243700247025,0.0079,0.021,0.002,0.007992357460585568,0.0078,0.021,0.002,0.009114091653405,0.0077,0.021,0.002,0.008042249547096744,0.0078,0.022,0.002,0.00836394378003317,0.008,0.022,0.002,0.008485281374238568
39,SUPPLY041,0.03900000000000001,0.079,0.018,0.022818121453499776,0.03319999999999999,0.093,0.018,0.021704070278790257,0.0437,0.094,0.018,0.0295524016696519,0.0336,0.093,0.018,0.022341789443899866,0.04290000000000001,0.133,0.017,0.04176774406697643,0.0649,0.265,0.012,0.07798069561685693,0.027100000000000003,0.08,0.011,0.021387691164156394,0.053700000000000005,0.177,0.018,0.051923126938880626,0.0655,0.452,0.012,0.13601490931348503,0.0442,0.115,0.023,0.030447769485902682,0.03640000000000001,0.116,0.018,0.02927342366948788,0.0387,0.093,0.018,0.027329471271870593,0.0387,0.092,0.018,0.027337601292806293,0.03540000000000001,0.101,0.018,0.02410255864702612,0.0392,0.105,0.012,0.03476204827106712,0.025700000000000008,0.078,0.012,0.019989163731048545,0.046,0.114,0.015,0.032561053764001896,0.07060000000000001,0.222,0.016,0.07308473012728292,0.0309,0.083,0.009,0.02159963991469405,0.0424,0.106,0.018,0.03315686622372171,0.0395,0.123,0.018,0.03578407467016578,0.03660000000000001,0.165,0.017,0.045429310166699904,0.03300000000000001,0.066,0.018,0.01644519517805868,0.04070000000000001,0.107,0.018,0.031968908506721204,0.027999999999999997,0.095,0.012,0.025015550719058293,0.16909999999999997,0.484,0.018,0.1513255871732647,0.0417,0.096,0.014,0.028445073777760226,0.10839999999999998,0.391,0.029,0.12485209026862323,0.11019999999999999,0.339,0.022,0.11806100118159257,0.0448,0.144,0.018,0.03986588627998741,0.03270000000000001,0.093,0.018,0.022096002655080698,0.0586,0.308,0.018,0.09010635690979608,0.028699999999999996,0.037,0.018,0.0072426207656866555,0.0304,0.081,0.013,0.01943193248238579,0.0776,0.359,0.016,0.10381950148642059,0.0622,0.278,0.011,0.08095101399406104,0.04800000000000001,0.142,0.018,0.04134945921989521,0.055999999999999994,0.124,0.025,0.037691732073051064,0.03430000000000001,0.135,0.005,0.04511725464461094,0.0201,0.085,0.005,0.024510541949672733
40,SUPPLY042,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0018000000000000002,0.002,0.001,0.0004216370213557839,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0018000000000000002,0.002,0.001,0.0004216370213557839,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0018000000000000002,0.002,0.001,0.0004216370213557839,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0018000000000000002,0.002,0.001,0.0004216370213557839,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0018000000000000002,0.002,0.001,0.0004216370213557839,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0018000000000000002,0.002,0.001,0.0004216370213557839,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0018000000000000002,0.002,0.001,0.00042163702135578394,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0018000000000000002,0.002,0.001,0.0004216370213557839,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0018000000000000002,0.002,0.001,0.0004216370213557839,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0018000000000000002,0.002,0.001,0.00042163702135578394,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0018000000000000002,0.002,0.001,0.0004216370213557839,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0019000000000000002,0.002,0.001,0.000316227766016838
41,SUPPLY043,0.12110000000000001,0.552,0.026,0.1658107689841378,0.044700000000000004,0.069,0.026,0.014476417604734492,0.0257,0.04,0.016,0.010231215850414739,0.024300000000000002,0.042,0.017,0.00988882646671934,0.0412,0.117,0.02,0.028169329262712504,0.0482,0.105,0.031,0.02160658335888496,0.032100000000000004,0.051,0.016,0.012999572642548248,0.036,0.088,0.019,0.020805982045769646,0.040999999999999995,0.059,0.019,0.015077577170531523,0.15280000000000002,0.554,0.022,0.20522821984859252,0.03710000000000001,0.058,0.028,0.009982762921934767,0.0354,0.051,0.026,0.010936178491593852,0.0315,0.051,0.017,0.010309111396128074,0.0383,0.134,0.017,0.035596660267814766,0.0486,0.086,0.028,0.017563851766878722,0.0359,0.051,0.026,0.008937436868463898,0.05870000000000001,0.068,0.047,0.00911713892743893,0.05910000000000001,0.074,0.047,0.010514011814927945,0.044700000000000004,0.071,0.018,0.016938122682280937,0.027000000000000003,0.043,0.018,0.01030641655582687,0.041800000000000004,0.062,0.018,0.013806600675844225,0.0332,0.051,0.025,0.009761602782785667,0.025400000000000006,0.041,0.017,0.01030857248442609,0.0368,0.077,0.017,0.0203185738782141,0.0543,0.067,0.044,0.007818070236460034,0.0363,0.056,0.025,0.01241012131734058,0.056400000000000006,0.131,0.028,0.03089839981473331,0.0389,0.055,0.024,0.011589746426139885,0.0366,0.062,0.026,0.012571572870744712,0.07529999999999999,0.095,0.066,0.008340663442836347,0.0674,0.099,0.026,0.023490896581914923,0.0374,0.058,0.017,0.014886235252742717,0.0331,0.046,0.017,0.011039826890752308,0.0616,0.093,0.039,0.020902950349970535,0.046799999999999994,0.066,0.038,0.010622826575090288,0.0354,0.066,0.026,0.013745302227791623,0.0344,0.051,0.026,0.010574602698079121,0.03949999999999999,0.053,0.027,0.009640769909319712,0.0632,0.086,0.046,0.01427351860381081,0.08419999999999998,0.101,0.073,0.010271860158272755
42,SUPPLY044,0.0512,0.066,0.043,0.010747609553343068,0.1408,0.33,0.047,0.08397062978605477,0.075,0.091,0.066,0.010370899457402693,0.05620000000000001,0.083,0.045,0.014030126316054483,0.1146,0.224,0.065,0.06853903996993246,0.1681,0.36,0.074,0.09097307293919449,0.28180000000000005,0.587,0.095,0.15388437217599454,0.1147,0.129,0.092,0.012832683966254987,0.1076,0.179,0.063,0.03883068660508364,0.15910000000000002,0.366,0.05,0.10878260686137078,0.10640000000000001,0.379,0.043,0.10209167993088915,0.09360000000000002,0.242,0.047,0.07101361371830991,0.0536,0.07,0.045,0.011017158334969045,0.099,0.214,0.044,0.0622825104753422,0.2385,0.495,0.121,0.12342811673196671,0.1842,0.527,0.06,0.15561333847428088,0.1738,0.424,0.044,0.1159490309479893,0.13110000000000002,0.344,0.084,0.07789087808523465,0.10500000000000001,0.202,0.08,0.039508086373410814,0.27470000000000006,0.666,0.089,0.21407685535806995,0.15920000000000004,0.402,0.064,0.09737076905656372,0.0551,0.069,0.046,0.009562077877393249,0.053000000000000005,0.069,0.044,0.011155467020454344,0.0989,0.48,0.044,0.13687581557342002,0.251,0.586,0.094,0.1786125539945175,0.20260000000000003,0.735,0.079,0.21976816067038565,0.162,0.485,0.095,0.11697768068216165,0.1629,0.522,0.059,0.1350394592537883,0.08199999999999999,0.206,0.044,0.05215787998418306,0.12309999999999999,0.138,0.105,0.010660935960578492,0.0936,0.198,0.069,0.0388564308991732,0.0516,0.075,0.044,0.009968840342676663,0.057499999999999996,0.07,0.044,0.011578236288638941,0.18860000000000002,0.575,0.053,0.20519594971094768,0.0698,0.104,0.044,0.029355294809170856,0.10500000000000001,0.125,0.081,0.014337208778404378,0.30110000000000003,0.421,0.102,0.10600256810306269,0.23199999999999998,0.5,0.095,0.13104791320564993,0.2407,0.475,0.092,0.14308587165288772,0.15360000000000001,0.392,0.074,0.11470270751430026
43,SUPPLY045,0.014499999999999999,0.022,0.01,0.004994441354590566,0.013800000000000002,0.02,0.01,0.003614784456460256,0.014499999999999999,0.022,0.011,0.004169998667732267,0.013600000000000001,0.021,0.011,0.0031340424729448427,0.011699999999999999,0.021,0.0,0.005907622195096772,0.0,0.0,0.0,0.0,0.0002,0.002,0.0,0.0006324555320336759,0.0017000000000000001,0.007,0.0,0.0027100635498903793,0.0127,0.019,0.009,0.004056544780420346,0.013500000000000002,0.021,0.01,0.004249182927993988,0.0126,0.02,0.01,0.003921450978627399,0.0142,0.022,0.011,0.004237399621885522,0.014499999999999999,0.021,0.011,0.004062019202317981,0.0131,0.021,0.011,0.0036953424138441563,0.0095,0.02,0.0,0.0067535998631182695,0.0001,0.001,0.0,0.00031622776601683794,0.0,0.0,0.0,0.0,0.0058000000000000005,0.015,0.0,0.0061967733539318665,0.0123,0.019,0.009,0.004423422506008969,0.0124,0.02,0.01,0.003470510689285432,0.013800000000000002,0.02,0.01,0.003910100879630715,0.0149,0.022,0.012,0.00425440947723653,0.013900000000000001,0.019,0.011,0.0030349812373573434,0.014000000000000002,0.021,0.011,0.003858612300930076,0.0038,0.02,0.0,0.006876691711054734,0.0,0.0,0.0,0.0,0.0002,0.002,0.0,0.0006324555320336759,0.011199999999999998,0.019,0.0,0.005349974039397035,0.013599999999999998,0.022,0.01,0.004247875285886397,0.0127,0.02,0.01,0.003945461527713414,0.013800000000000002,0.02,0.011,0.003910100879630715,0.014199999999999999,0.021,0.011,0.00410419839243237,0.013000000000000001,0.021,0.011,0.003496029493900506,0.0116,0.021,0.0,0.00715231120376872,0.0004,0.004,0.0,0.0012649110640673518,0.0,0.0,0.0,0.0,0.0001,0.001,0.0,0.00031622776601683794,0.013800000000000002,0.02,0.01,0.004049691346263317,0.016900000000000002,0.023,0.014,0.0038137179293236206,0.015600000000000003,0.022,0.013,0.0030983866769659332
44,SUPPLY046,0.0612,0.096,0.042,0.01874862957954824,0.13699999999999998,0.493,0.037,0.13669105473455254,0.0186,0.037,0.012,0.00877116487892762,0.0158,0.035,0.012,0.0075247738984119805,0.0212,0.037,0.014,0.008495750571772794,0.018400000000000003,0.04,0.012,0.010915839663331242,0.0715,0.259,0.017,0.07381395532011545,0.1955,0.495,0.012,0.1922216602432376,0.0364,0.052,0.025,0.009143303560529968,0.06899999999999999,0.211,0.029,0.05188448708429139,0.15789999999999998,0.304,0.077,0.07270862702901523,0.40869999999999995,0.555,0.111,0.16288376905702492,0.0178,0.029,0.012,0.006679986693266853,0.0178,0.024,0.012,0.004802776974487433,0.028300000000000002,0.043,0.014,0.010914312723310718,0.033100000000000004,0.084,0.004,0.02824279652505317,0.0365,0.099,0.007,0.0314298159926738,0.07650000000000001,0.149,0.044,0.03277278681399486,0.046799999999999994,0.062,0.033,0.010184956226382779,0.0588,0.123,0.039,0.032974063881919216,0.12210000000000001,0.465,0.015,0.17208554074451848,0.3345,0.463,0.012,0.20140299567450995,0.014900000000000002,0.034,0.012,0.006967384333050995,0.014700000000000001,0.017,0.013,0.0013374935098492589,0.0236,0.062,0.011,0.015636140472920064,0.053099999999999994,0.096,0.022,0.02561444904736387,0.0637,0.17,0.028,0.04598804192396107,0.1443,0.57,0.047,0.16457423181585196,0.1165,0.305,0.041,0.09568147388311095,0.07220000000000001,0.132,0.035,0.03631589795729199,0.05369999999999999,0.112,0.033,0.027141808668137386,0.1826,0.48,0.013,0.20150059277552732,0.22729999999999997,0.476,0.012,0.22036789945704685,0.016800000000000002,0.031,0.013,0.005370702416299422,0.026600000000000002,0.06,0.012,0.016125893601423903,0.04690000000000001,0.103,0.014,0.031125016733596574,0.0504,0.093,0.025,0.022411306670220423,0.0479,0.071,0.037,0.009290975310602337,0.0522,0.062,0.044,0.006160808027812226,0.05750000000000001,0.104,0.008,0.037268544973535586
45,SUPPLY047,0.03950000000000001,0.067,0.025,0.013040535094679036,0.0513,0.126,0.025,0.03627074119268404,0.05670000000000001,0.243,0.03,0.06561681695012848,0.05550000000000001,0.196,0.026,0.05142038074105982,0.1296,0.393,0.028,0.1285164926726873,0.13679999999999998,0.423,0.025,0.1499316881486736,0.0633,0.235,0.026,0.07754432424247582,0.092,0.451,0.025,0.13298120167903432,0.36469999999999997,0.469,0.141,0.12546097224059582,0.0978,0.311,0.033,0.08309940499853842,0.0522,0.185,0.025,0.04779074759360388,0.0359,0.113,0.024,0.027274122859915734,0.0718,0.249,0.025,0.06765566413012948,0.0371,0.107,0.025,0.025705382056422865,0.12360000000000002,0.411,0.028,0.10684277129398029,0.25149999999999995,0.509,0.022,0.2011529268989144,0.08270000000000001,0.35,0.027,0.10823539162399701,0.0419,0.093,0.025,0.022990094485330948,0.0706,0.204,0.026,0.05078538722462945,0.07160000000000001,0.236,0.032,0.06220610902475735,0.049600000000000005,0.254,0.025,0.07184891555665032,0.044300000000000006,0.216,0.025,0.06033066292432803,0.06020000000000001,0.168,0.025,0.04713526634414336,0.0709,0.237,0.025,0.06751041071979606,0.164,0.503,0.026,0.14546018928444535,0.034600000000000006,0.067,0.025,0.015049547796823961,0.03250000000000001,0.076,0.025,0.015414639506362486,0.0511,0.096,0.027,0.019829551460159436,0.0524,0.068,0.036,0.009524238085595675,0.0405,0.068,0.026,0.015693239875111124,0.025500000000000002,0.026,0.025,0.0005270462766947285,0.0262,0.032,0.025,0.0021499353995462797,0.0398,0.066,0.022,0.015142288099520788,0.09040000000000001,0.396,0.03,0.11299478847372661,0.40630000000000005,0.533,0.371,0.0476399692135361,0.08259999999999998,0.199,0.025,0.06315448431337943,0.058699999999999995,0.164,0.027,0.045104939369824626,0.09190000000000001,0.196,0.051,0.05936225886687415,0.0843,0.176,0.05,0.04807182126776559,0.0621,0.189,0.028,0.04879993169394127
46,SUPPLY048,0.21349999999999997,0.301,0.161,0.047684728512735954,0.16840000000000002,0.249,0.131,0.03973579410724458,0.16469999999999999,0.227,0.109,0.03840731990418262,0.183,0.363,0.04,0.09339878657313132,0.1856,0.281,0.105,0.06418411018312867,0.4631,1.021,0.119,0.2959416046001868,0.7988000000000001,1.11,0.314,0.26403274207735844,0.4465,0.648,0.291,0.11720281566583629,0.35700000000000004,0.505,0.273,0.0814821043747235,0.3289,0.534,0.193,0.09906950422136303,0.1869,0.327,0.086,0.08740766556772925,0.1617,0.25,0.128,0.03585479977167167,0.1571,0.244,0.108,0.04149015947587251,0.20379999999999998,0.278,0.157,0.037036918518328896,0.2021,0.311,0.087,0.07384586048730904,0.2942,0.378,0.225,0.05361343115302359,0.6023999999999999,1.041,0.274,0.27858858555224403,0.351,0.47,0.264,0.08328131709920165,0.3815,0.559,0.259,0.07864300491602685,0.2262,0.419,0.13,0.09093807416771776,0.181,0.274,0.097,0.06025132548104003,0.1417,0.257,0.08,0.05721120713830658,0.1437,0.26,0.077,0.054960693024904424,0.17639999999999997,0.294,0.076,0.06545770474979329,0.5074,1.038,0.132,0.29363401256212357,0.5471999999999999,1.068,0.161,0.3729488496355022,0.5092,0.975,0.327,0.21182057396663703,0.4513999999999999,0.6,0.301,0.09268369148165533,0.27749999999999997,0.42,0.185,0.07003848148617221,0.1668,0.255,0.078,0.058307232255813114,0.1445,0.211,0.069,0.0383152131085755,0.1494,0.207,0.067,0.043714223467120325,0.1861,0.322,0.129,0.0628339080433487,0.19310000000000002,0.263,0.108,0.055758307801518595,0.39699999999999996,0.954,0.117,0.2976586411758722,0.5918,0.952,0.286,0.2515206198748369,0.5461,1.016,0.276,0.2578920747565195,0.6735,1.128,0.328,0.3140821725458341,0.2731,0.771,0.086,0.21484125922798597,0.1705,0.339,0.084,0.08195967843329359
47,SUPPLY049,0.2814,0.376,0.116,0.07269296160335378,0.2631,0.276,0.252,0.0089125379849588,0.2505,0.258,0.244,0.0052967495273569054,0.2516,0.258,0.245,0.003949683531626304,0.27440000000000003,0.351,0.242,0.03242152919828976,0.2649,0.28,0.248,0.009971626413646547,0.3094,0.375,0.257,0.03515426321546538,0.4708,0.689,0.282,0.19054005119950798,0.32809999999999995,0.367,0.285,0.027363601127531927,0.3016,0.322,0.281,0.015791699648162575,0.27090000000000003,0.296,0.257,0.01250288855513885,0.2577,0.267,0.247,0.006464432603785809,0.2648,0.282,0.252,0.011419281938896159,0.2654,0.278,0.257,0.007763160868271813,0.2971,0.37,0.274,0.027854582706940297,0.2993,0.315,0.291,0.007134423592694794,0.10579999999999998,0.309,0.042,0.10504475236774086,0.0522,0.072,0.024,0.014543421575100924,0.048799999999999996,0.068,0.02,0.014312387796746021,0.08010000000000002,0.171,0.034,0.04517730502020776,0.020800000000000003,0.033,0.011,0.007284687135812125,0.0195,0.028,0.011,0.005016638981097472,0.0197,0.028,0.011,0.005982381539896038,0.053799999999999994,0.147,0.013,0.04229210590904906,0.0558,0.117,0.034,0.027486562373478268,0.0522,0.114,0.021,0.026939438252000233,0.0412,0.069,0.025,0.016369348049191074,0.059800000000000006,0.13,0.043,0.02522256485327727,0.05900000000000001,0.072,0.05,0.008653836657164779,0.0729,0.15,0.034,0.04927575468726988,0.027500000000000004,0.049,0.011,0.01261612724518371,0.0194,0.026,0.011,0.0048579831205964475,0.018400000000000003,0.029,0.012,0.006168017869984201,0.032299999999999995,0.053,0.011,0.013115300648902834,0.09490000000000001,0.159,0.06,0.037583832221374715,0.057800000000000004,0.07,0.038,0.010942272768183645,0.0344,0.052,0.023,0.008959166627910582,0.0526,0.108,0.021,0.02804440922695447,0.10470000000000002,0.171,0.062,0.04213483647107752,0.0387,0.055,0.03,0.008718435129718585
48,SUPPLY050,0.18380000000000002,0.347,0.05,0.11146080526853873,0.07450000000000001,0.145,0.041,0.034267736688870745,0.045899999999999996,0.063,0.033,0.010289692793168208,0.03280000000000001,0.047,0.015,0.010261037417770628,0.0512,0.206,0.012,0.06490642837535003,0.24379999999999996,0.313,0.036,0.1096000811029708,0.11889999999999998,0.31,0.021,0.10766455106280597,0.15689999999999998,0.332,0.043,0.11097992811515263,0.25669999999999993,0.494,0.044,0.17035978268228555,0.1471,0.312,0.038,0.11688783797584189,0.20249999999999999,0.328,0.095,0.07997395409340052,0.0511,0.079,0.032,0.015271251131165092,0.05,0.071,0.034,0.011005049346146118,0.044599999999999994,0.053,0.037,0.004971027168615266,0.07970000000000001,0.285,0.015,0.09427742748576316,0.1233,0.266,0.031,0.09104949813761255,0.1548,0.322,0.021,0.12573852940836305,0.374,0.556,0.08,0.15987981597298503,0.3801,0.58,0.142,0.12164013409324334,0.1028,0.292,0.026,0.09224460237144863,0.0306,0.15,0.005,0.04326199255697776,0.1115,0.323,0.036,0.11121475721423944,0.055200000000000006,0.083,0.036,0.012691204303243516,0.054799999999999995,0.148,0.033,0.03355526122019549,0.10969999999999999,0.328,0.013,0.12960285490682683,0.0165,0.03,0.006,0.008501633829904565,0.017800000000000003,0.035,0.006,0.008804039476916896,0.0568,0.335,0.006,0.10135833025021235,0.5170999999999999,0.717,0.306,0.17511675470319157,0.26180000000000003,0.334,0.056,0.08928207484646003,0.026999999999999996,0.045,0.016,0.008164965809277261,0.034499999999999996,0.067,0.014,0.015707393871111218,0.0452,0.064,0.034,0.008202980488145079,0.055499999999999994,0.292,0.012,0.08380035799446205,0.1457,0.319,0.012,0.13980387055522542,0.15389999999999998,0.316,0.016,0.11979932294373694,0.19820000000000002,0.334,0.049,0.1085488113451476,0.23160000000000003,0.411,0.029,0.15988481965326026,0.031700000000000006,0.048,0.013,0.010904127658827185,0.018500000000000003,0.037,0.005,0.010824355254086346
